time	x	y
5.0	1.15970733109	-0.883061041315
5.0	2.71529789509	4.92014706214
5.0	1.00380023145	-0.267408523798
5.0	-0.421340836765	-1.2415622774
5.0	-0.339291432682	1.21707085366
5.0	-0.336952116065	0.455939068267
5.0	-1.18283933602	3.40224195021
5.0	-0.561483991802	-2.44396308032
5.0	-0.373303012798	-0.361087320701
5.0	0.664247903887	-0.00411071758085
5.0	-0.353955113255	7.88970303626
5.0	-1.76704698325	1.08442548898
5.0	-2.34311093464	-4.53179788299
5.0	0.429738641255	2.0949580645
5.0	-3.18885596686	6.61819066996
5.0	-2.04549127427	2.09932441464
5.0	-1.1510255212	0.12182516
5.0	-0.0147555163241	-3.37423238076
5.0	-0.973235575636	-3.41309255247
5.0	1.98075608621	1.83926029587
5.0	3.28392335961	0.902072336263
5.0	-1.07586054126	0.833751917609
5.0	-0.852158623992	1.7125445233
5.0	-3.43706169175	-1.80587023024
5.0	-2.30603261393	1.81341066733
5.0	-1.76291850146	1.19954249583
5.0	0.967065941366	-2.20092718469
5.0	-1.37055676582	-3.60323960512
5.0	-2.36305313635	0.845348236672
5.0	1.41458938508	3.01810443877
5.0	1.74240073964	2.49153193196
5.0	-4.81003288907	-0.369549734503
5.0	-5.38372744915	-3.7326672838
5.0	-0.819896728613	-1.08138512179
5.0	-1.46425008767	-0.268820416803
5.0	-2.9885866357	-1.28614032222
5.0	-0.133952317116	2.25997235608
5.0	-1.43323829119	1.96154923806
5.0	1.81837698936	-0.891298056454
5.0	-1.06950289427	1.40017690353
5.0	-1.90018671994	-2.07926689315
5.0	1.17160144045	0.112162496065
5.0	0.693313740081	-2.95648795791
5.0	1.93760369859	-4.24013885624
5.0	1.0876663598	3.30422544925
5.0	-0.36203578077	0.756704483063
5.0	1.39050541221	4.14845290999
5.0	2.06571346169	1.89490851691
5.0	-0.592714890878	-0.628908444851
5.0	-0.281320877356	0.282128348665
5.0	0.201008699972	-1.90707514544
5.0	1.13389099429	-2.86308049413
5.0	-0.979282670848	-1.29299817482
5.0	0.274583363238	1.73491889024
5.0	0.807626129287	-1.93164996116
5.0	-0.0603132374879	-2.6102247559
5.0	0.121386920523	-3.13913053347
5.0	1.56433539108	-1.43204914224
5.0	0.479226255274	-0.0476381311197
5.0	2.07607266192	-0.893852430849
5.0	-0.0561512273343	2.72085544547
5.0	2.726426836	-0.544362351421
5.0	-1.19777499151	3.74792434571
5.0	1.7197525819	-3.36091143592
5.0	-3.58359831447	-3.1737773069
5.0	-0.716927806011	-1.611596502
5.0	-4.13546386271	-3.83915123611
5.0	-0.435980806732	-1.27035713159
5.0	0.533900133667	4.34952616908
5.0	-4.24382906934	-2.42699445925
5.0	2.08256558551	4.08059124785
5.0	0.262341326401	-2.92732562455
5.0	2.66245291838	-0.949935476818
5.0	-1.39004349623	1.15429167797
5.0	-2.05058123119	0.801334911599
5.0	-5.57160557161	0.167192124741
5.0	0.366059095729	-2.6058616037
5.0	0.462251016731	-0.963751151986
5.0	-3.08068765318	-3.3493945089
5.0	-1.59035801898	-5.38856137629
5.0	1.64432462064	0.6804654816
5.0	-0.725134432396	0.82798177123
5.0	-2.48085167669	-1.56067727151
5.0	0.647427778458	-0.970148657049
5.0	-2.64488039295	-4.38422297599
5.0	-1.56847647434	-0.111629853649
5.0	2.30893279705	-1.29247784691
5.0	-0.831076960676	-1.93743452594
5.0	4.13735845738	-0.949037536657
5.0	-0.683334293181	-1.79953087782
5.0	2.44969730769	0.285198726236
5.0	3.74218769185	-1.7538097386
5.0	0.493534499029	2.41817233015
5.0	-0.376488840932	0.4527782804
5.0	-1.76224474265	1.02835938108
5.0	-0.272470055342	-1.48676035491
5.0	-3.83511779976	1.33419091055
5.0	-0.14947131446	0.355272291668
5.0	2.10554424323	3.07088067377
5.0	-3.84872826485	0.604343427732
5.0	-1.86120777398	1.29116259026
5.0	-4.29721722466	-0.829833442871
5.0	1.96759357731	-0.713584879858
5.0	2.22113375972	-1.0317627952
5.0	-0.471061510393	2.553701011
5.0	1.10239893288	0.0867561605596
5.0	0.308622037101	1.20980617886
5.0	-4.77429262403	-3.85340973711
5.0	-1.8366408518	0.614456364653
5.0	1.82527345008	0.189772915034
5.0	-0.636517137618	-2.03178181727
5.0	4.46884328231	2.42525253003
5.0	-0.42757340019	2.42267618657
5.0	1.9516492626	1.88568534031
5.0	1.28659414018	0.908290713847
5.0	-3.87157023083	-2.35671201564
5.0	-1.1419247162	1.62674316126
5.0	-0.744892071994	1.29039035908
5.0	0.4965807819	0.882358833305
5.0	-1.70294402315	1.42312661655
5.0	-0.790800862478	0.742382478653
5.0	-1.32810580208	0.342757460254
5.0	-1.86781032405	-2.23328455831
5.0	1.21851515462	0.232604152589
5.0	-3.57221345849	3.34806511296
5.0	-2.63223041545	-1.5076551278
5.0	-0.284129905967	3.00018095308
5.0	1.29121128326	5.63088200357
5.0	-1.32627631379	1.89199143723
5.0	-0.439554623416	-0.504113734147
5.0	1.48764574428	-0.835416026503
5.0	1.27225516467	2.91261189108
5.0	0.161162807613	1.55321240554
5.0	0.71856340939	-4.2040046861
5.0	2.25467522746	2.52992834586
5.0	2.24237471558	0.370770488203
5.0	-2.05914594162	-2.05931187136
5.0	-1.33399519781	1.71154777673
5.0	-1.14814618761	-2.96018979208
5.0	2.45773628025	-0.391218000054
5.0	3.09862137351	-0.0818444940867
5.0	-1.99239195346	-0.888659028118
5.0	4.1773999968	-1.01994174562
5.0	-3.95200196339	-0.800553950688
5.0	-3.7358399322	-2.38466593764
5.0	1.10081425266	-4.2535278124
5.0	4.93674677465	-1.06061774701
5.0	-2.32378739089	5.13209842123
5.0	-2.00528739339	-3.62446408537
5.0	2.99952714957	-2.413872355
5.0	2.14110273876	-3.83861993776
5.0	1.82596382818	1.02773719899
5.0	2.42370832534	2.52079460715
5.0	2.41596167215	-7.3171929271
5.0	0.403722955255	-1.16801472871
5.0	-0.473752961649	-0.454728626017
5.0	-2.17097810695	4.1867736914
5.0	-3.04708127269	-1.6011188703
5.0	-2.34871989182	-0.860679335894
5.0	-0.451077922385	0.159996174555
5.0	2.84209423903	-0.311090748538
5.0	1.16707900819	-2.43817553184
5.0	7.48564809003	2.36460361408
5.0	-4.12162556974	2.43855994989
5.0	-0.316697677062	-3.12620770013
5.0	-0.316756930678	2.5234061746
5.0	1.53213435155	4.12351753567
5.0	-1.12571012744	0.357642482659
5.0	0.98320853517	0.184855501569
5.0	1.10261606158	-0.232726671617
5.0	-1.28456719779	1.71168809354
5.0	1.7907061224	0.109860645622
5.0	-2.7057695435	3.60355716882
5.0	-1.69774295573	-0.941236710468
5.0	-0.0779018894855	2.98886100165
5.0	-3.30866427184	-0.752923296894
5.0	2.20223032517	-0.429066685614
5.0	-1.63082631733	-0.197811121115
5.0	-0.620069396199	-1.79605198073
5.0	-5.61176502486	4.01758714546
5.0	-0.244761790445	2.11171519477
5.0	-1.06525209343	4.23124713623
5.0	-2.38390256259	2.45423091684
5.0	3.4196929519	1.32217208338
5.0	1.44153019697	2.84713879873
5.0	2.62350065666	-4.05530266366
5.0	0.523972312944	-0.24256827012
5.0	1.69865730018	-5.23669007578
5.0	-3.81956141057	2.00893550389
5.0	-2.44021250696	-2.89112849213
5.0	4.36566363513	0.769723818696
5.0	0.773412101519	-0.547451209256
5.0	-1.77067610234	0.742085796606
5.0	0.730632832084	-1.75780258364
5.0	0.288277153433	2.900410267
5.0	-0.721707879621	-0.0596439524481
5.0	-0.771276656595	1.34492853443
5.0	-3.09062669841	-1.03759209037
5.0	-1.71217485506	4.12004443343
5.0	-0.693466998203	1.47269775327
5.0	-1.72083657089	-2.44302870142
5.0	-0.781829262757	4.61768469023
5.0	1.03095479099	0.389380151686
5.0	-1.14553135847	-2.27771493152
5.0	-3.40983562817	-0.0542918017261
5.0	0.292029975851	3.2605877124
5.0	-0.21147864707	-0.460348035203
5.0	-2.39255177646	0.51763810197
5.0	0.615027562379	1.46894066272
5.0	0.429074369726	-2.81852203071
5.0	-1.18643204478	-2.85446906037
5.0	1.45208938059	1.11952756235
5.0	0.612616888034	-2.20331374156
5.0	2.86549278283	0.0380167822588
5.0	0.015479885597	1.39125399786
5.0	1.00280789441	-3.51001310349
5.0	-0.177317875063	-3.01645679331
5.0	1.13511654912	-1.51010911881
5.0	-5.26311086726	-0.568562939296
5.0	-4.99771425903	3.35500188071
5.0	-1.01196204213	-2.49404485777
5.0	2.04871255231	4.12687158314
5.0	-0.834303176186	-0.5521414845
5.0	2.17716088681	-1.5192338005
5.0	2.55396195951	-0.80681877831
5.0	-3.55447805178	0.616901129543
5.0	-1.00548028558	1.7102851327
5.0	1.9567675637	1.06602297087
5.0	1.55901574823	1.71340264076
5.0	0.24269185945	1.89104120303
5.0	-1.38749731178	-2.33098532228
5.0	-1.85420571817	-0.367779534876
5.0	1.76226688861	0.887464574472
5.0	2.96680667013	-1.40848433573
5.0	3.31927138933	2.88224231067
5.0	-4.53805471698	-0.0613140568086
5.0	1.41652020293	-4.08095668152
5.0	-2.93402808862	-1.87798977456
5.0	-3.15765444974	3.55572999506
5.0	-3.07485515552	0.0724181278993
5.0	-2.5227122637	1.06477723968
5.0	2.99094001905	1.53371707829
5.0	0.417234443422	-3.96065826828
5.0	-0.316612468445	1.62186782559
5.0	1.21475362128	-1.02789424899
5.0	1.5980048618	-2.57532884342
5.0	0.294269400209	-6.84988540145
5.0	-1.06094545157	1.89112130881
5.0	-0.399820452731	0.22494945407
5.0	3.11824303039	1.23604253069
5.0	-2.02181563966	-0.918201818821
5.0	1.89019675612	-1.74172477455
5.0	3.6156758612	-2.39599659916
5.0	1.29693373524	0.0273212556655
5.0	0.181659396432	-0.146726883894
5.0	-0.614555467781	-0.68807732316
5.0	-1.70819702841	-0.592448528013
5.0	1.43202157652	0.0474160085504
5.0	2.8840246868	-0.997350627811
5.0	0.145907613265	1.17153083241
5.0	2.36368283685	-2.28053548039
5.0	-0.413131004249	1.14660678792
5.0	-2.31042681203	-2.88977350815
5.0	2.31792068111	1.19550358334
5.0	0.0208744896271	-1.92637254458
5.0	2.05980018608	-3.16548241309
5.0	-1.42006058661	0.897312089364
5.0	0.484774753757	0.437983779986
5.0	-1.98665075748	-0.806369856334
5.0	-6.26163251202	1.2459847847
5.0	-6.32467272516	-2.12430292896
5.0	1.10509220033	1.21551019003
5.0	-4.8127005551	-1.2338302531
5.0	-2.08083425852	-1.77428566372
5.0	2.08984507879	1.8460375259
5.0	-2.24821350192	-1.37361115577
5.0	2.18642374257	-1.85759695234
5.0	-0.986405564871	2.3370453436
5.0	1.28363128226	1.21040388352
5.0	0.955209147854	2.20931270234
5.0	-2.05885884565	1.22020589608
5.0	-1.01108781554	-2.21152443423
5.0	0.127041596496	-0.571039149324
5.0	-2.37309785052	-1.58544420323
5.0	0.399794771214	1.72153486254
5.0	1.3801451407	-0.508942610921
5.0	1.15621128943	-1.10656608766
5.0	-0.429399151031	-2.5210890988
5.0	0.529449304628	-0.196742819927
5.0	1.2887819365	2.601203423
5.0	2.03337235953	-3.32147841062
5.0	-0.181629807223	1.66158066298
5.0	0.273104516534	1.28564182848
5.0	1.53677397976	0.408410844794
5.0	1.17319732329	2.33426303538
5.0	-0.349611300667	-0.0589210451381
5.0	1.46415588239	-0.671692874321
5.0	5.07571970216	3.16212430348
5.0	2.19569383142	-2.67900929749
5.0	-0.809352248507	-1.72140399452
5.0	-1.55999905818	2.13317402009
5.0	0.613264137159	-1.23594102879
5.0	-0.662093505059	0.486266324662
5.0	-3.95184134171	-0.101347389872
5.0	-0.266457925646	-1.84140027823
5.0	2.49292485278	-1.58474739667
5.0	-1.37187395223	0.420615870563
6.0	0.459712798893	2.53749733742
6.0	-0.388595106096	-0.692081187185
6.0	-1.55513034509	4.21087470157
6.0	4.47968037371	-0.667709126031
6.0	0.132358177915	0.524777788389
6.0	1.6960694647	-1.03131119101
6.0	0.503361487577	-2.77568779085
6.0	1.9004252712	1.52370980509
6.0	0.740726122871	-1.71302208082
6.0	-2.16358123586	4.6315778217
6.0	-1.81903970308	4.99217557114
6.0	2.97997553471	1.91605606411
6.0	-0.313377725846	1.27618127958
6.0	-3.83493078514	-2.4455595888
6.0	-1.53578146111	-0.768382339587
6.0	3.41781759576	-1.82548783462
6.0	2.33869265463	-3.24638255389
6.0	2.48748741317	0.5743854054
6.0	2.96516450928	-0.0517543587718
6.0	-2.65707511508	-2.58490233955
6.0	-0.406373001408	1.39519575588
6.0	-1.23778531839	1.19609405531
6.0	-4.29858025829	-0.0771373791156
6.0	-2.34773611677	2.36626329766
6.0	1.57066049694	2.96886168448
6.0	-1.77958335687	5.41378464557
6.0	2.2666014958	-2.50532769541
6.0	-2.51364913055	4.62130521098
6.0	0.316944595369	-0.155858391249
6.0	0.586633511467	1.03110131179
6.0	2.44221323693	2.43659840454
6.0	-0.440363178111	-0.115491713257
6.0	2.95841486046	-0.296228201543
6.0	-2.60285230108	-0.217015388711
6.0	4.95116943735	-2.03938387348
6.0	-2.19006036506	3.43543375706
6.0	0.0773625597265	5.43630073644
6.0	-0.948286163234	-1.36644151338
6.0	-1.4918407815	-1.55958452587
6.0	-1.04840670653	2.82433804138
6.0	-2.80374936132	5.17491729093
6.0	2.06296200482	-1.01905871423
6.0	-5.13289300295	0.102157614995
6.0	0.597717070029	-2.00914564915
6.0	-3.05951726962	7.47770860657
6.0	1.96555148432	0.500591763307
6.0	-1.48571950633	1.28751260918
6.0	-0.206483607911	4.42839239539
6.0	-0.754057989625	2.03397153097
6.0	2.72060009241	-0.472656581629
6.0	2.71285011138	1.30589452614
6.0	-2.96402815024	-0.754980783159
6.0	-2.26912601522	-0.701539934966
6.0	-1.07255437464	0.460388169219
6.0	1.95781870464	0.0734214122947
6.0	2.53402530403	-2.05304498522
6.0	0.493255357193	2.75886944661
6.0	-0.193048946896	0.729975519192
6.0	-2.29680435245	-4.22920614395
6.0	0.740151984529	3.09619103312
6.0	-2.7435729998	-3.95651845546
6.0	-4.62578946627	-5.54573038038
6.0	2.65216745712	-2.0536861354
6.0	1.44233683759	-0.451639979058
6.0	2.34605135428	-1.21590602622
6.0	-2.78602001263	1.15545017957
6.0	5.53026770191	0.00669582756435
6.0	-2.20183764915	-1.24441002272
6.0	0.0920139563705	-0.826312013922
6.0	-3.2119347515	0.247060378186
6.0	0.636899136785	2.27427309174
6.0	-1.93705026665	-3.0816795101
6.0	-2.97249552728	-4.04290983217
6.0	1.07423213979	-0.00781403271329
6.0	-1.76882365731	-0.538537750306
6.0	0.147578946291	-0.541084720745
6.0	-1.15131193652	4.11304640819
6.0	-2.22984098032	-0.734814737001
6.0	-0.605255144662	-1.3201410047
6.0	-0.414462481727	-1.76257412736
6.0	3.41858760825	1.00923590488
6.0	0.0986647100104	1.36701399235
6.0	2.96855018578	-3.86912749686
6.0	1.98006374761	-1.12911136366
6.0	-0.785560270943	-0.247823527088
6.0	2.59007624155	0.9495005651
6.0	-1.74728476111	-2.83108416543
6.0	0.391220390707	3.54951199803
6.0	0.847471894943	-0.143878735876
6.0	-4.06457499884	1.34245250392
6.0	-0.811680050946	2.948872607
6.0	1.4043691098	-0.190731116127
6.0	2.33832599124	5.29425854531
6.0	-0.207245093663	-1.60993676757
6.0	4.23913871257	6.32468565677
6.0	2.22996919544	0.640359003402
6.0	0.614840089832	-1.33723705314
6.0	-2.37818087931	-0.599888317171
6.0	-0.447696332942	-0.00119964656194
6.0	-2.68814016765	4.31622925523
6.0	-1.07729449265	-2.0637580759
6.0	-1.19895945296	-0.359027824594
6.0	1.5436244975	-0.94235495218
6.0	1.61062212786	10.0394376414
6.0	-2.16818118329	1.2862467772
6.0	-1.50626047098	-4.28688410176
6.0	-0.063947209501	2.98370065547
6.0	-4.38183653914	6.63356630495
6.0	-1.4088132716	1.58259825852
6.0	-0.634479911947	0.425906781723
6.0	0.496571153069	-3.60599855687
6.0	-1.13013884552	-4.18653678704
6.0	0.979625231396	1.2572674834
6.0	4.10782862376	-0.625143273337
6.0	-0.822174252735	1.42574100271
6.0	-0.192549507564	1.90226631245
6.0	-4.76863243574	-2.32249863649
6.0	-1.58130601254	1.41545523868
6.0	-2.79705158768	1.58056358184
6.0	1.03514073022	-1.11001741093
6.0	-0.781934094059	-4.82403035276
6.0	-2.37892407828	0.971928216139
6.0	0.691908098758	2.75744758828
6.0	1.28935322489	2.03246787524
6.0	-3.47712302495	-0.546534523161
6.0	-6.18545676907	-4.20105407889
6.0	-1.32790421575	-0.621284290068
6.0	-2.18747789855	-0.740395020537
6.0	-1.55403344429	-2.65717172986
6.0	-1.40179568838	1.02567558061
6.0	-1.25579791579	3.12316454657
6.0	1.6657795049	-1.7939957078
6.0	-1.60973026245	0.771218095908
6.0	-1.38955396398	-2.46342721637
6.0	0.328385704132	0.024601924612
6.0	-0.266886245546	-3.51286265328
6.0	3.87030409797	-2.45492499558
6.0	1.28747369178	3.20374903515
6.0	-0.377268543207	2.15606721261
6.0	0.982552645243	2.50901144087
6.0	1.62906256603	1.17969395905
6.0	-1.70633449487	-2.03578884841
6.0	-0.260285642672	0.990635667339
6.0	-0.116387915457	-3.27411070096
6.0	3.37432420659	-3.54182593371
6.0	-0.958145023383	-0.633841881843
6.0	1.02933750884	0.878516744456
6.0	1.57742496376	-0.671181819645
6.0	-0.323103597424	-2.33525549347
6.0	-1.08812403419	-3.11552633796
6.0	-0.433168819385	-0.343656178147
6.0	0.397118582328	1.05448747041
6.0	1.03341940165	-1.30646830013
6.0	1.80696468996	1.75250925035
6.0	2.02866372389	0.559580773503
6.0	-2.24976710816	2.78761216275
6.0	0.441113254918	-1.77263828351
6.0	-2.8690556388	-3.0612898879
6.0	-0.621356952263	-1.03485889281
6.0	-4.42131269531	-4.84051577832
6.0	0.196614645496	-2.33608650655
6.0	1.19933201951	4.53399092231
6.0	-4.73030201248	-1.41691538829
6.0	1.63648042221	5.1980288611
6.0	-0.0354805041295	-3.97769674396
6.0	4.34414031125	0.530135005261
6.0	-1.3471535343	1.93410836906
6.0	-1.489165085	0.183545803764
6.0	-5.61036784275	0.0657505215697
6.0	0.0977056054846	-3.35593110732
6.0	0.984661086739	-1.98199443967
6.0	-4.82650608782	-2.62322852956
6.0	-1.43577607839	-6.45764357077
6.0	0.812676485451	1.38097341574
6.0	-1.02495382754	1.33956761548
6.0	-2.52041058335	-1.8714091307
6.0	1.73303440148	-1.9310466086
6.0	-2.28142915838	-2.62106666002
6.0	0.348041879096	-0.216495523722
6.0	1.7301301944	-1.03696084068
6.0	0.262136107547	-1.6587830016
6.0	5.13271778601	-0.189795943841
6.0	-1.20357857837	-2.15092545234
6.0	2.29995831355	0.641386881574
6.0	4.51665574652	-2.90558658317
6.0	1.41836903425	2.66581846669
6.0	-1.42733077852	0.810635970847
6.0	-2.36456993098	-0.294473172846
6.0	-1.43375130334	-0.715742916734
6.0	-4.39673205177	1.79913568576
6.0	-2.28536249086	1.2076773615
6.0	2.8224203397	4.22824922829
6.0	-3.40556467404	-0.494274964878
6.0	-3.09450292035	1.99324647916
6.0	-4.70260028806	-0.699586668604
6.0	1.82942575417	-0.330029625296
6.0	2.5571788829	-0.370486073535
6.0	1.33228594896	3.53114003565
6.0	0.187765777259	-0.190508835828
6.0	1.09174137292	0.891429924105
6.0	-5.44967466054	-2.94683424623
6.0	-1.38084342349	0.564624758416
6.0	2.25985051489	1.18604343213
6.0	-0.618043800746	-2.40021452426
6.0	4.07824353096	2.89534027437
6.0	-0.0536543083562	0.857918332337
6.0	0.914801330457	0.741990637282
6.0	0.785141045784	2.47374411987
6.0	-4.49007939796	-1.18420769113
6.0	-2.27465396152	0.731497916955
6.0	-0.544327463962	0.741893315564
6.0	2.27262035399	0.0403978206837
6.0	-0.997847968178	0.174285542514
6.0	-1.17649505501	1.390646931
6.0	-0.988746497878	-0.200394550523
6.0	-0.931065891801	-1.05477281423
6.0	-0.159369928423	2.17534313656
6.0	-6.38162886671	4.77946752533
6.0	-4.21113316915	0.3178298547
6.0	-1.0146000285	3.2872655584
6.0	1.88875391665	6.06405770909
6.0	-0.0124428903374	2.5208362891
6.0	-1.02462361462	-1.53523314161
6.0	1.18800652121	-2.02404826072
6.0	0.216277650744	2.21275486591
6.0	-0.259644755505	2.28721185691
6.0	0.815589587634	-3.31093580917
6.0	0.868904429049	3.59248803298
6.0	2.99494266746	0.208616090025
6.0	-1.62960083125	-1.21435492642
6.0	-1.53010802286	2.9037092136
6.0	0.0328405721274	-2.2580704128
6.0	2.00760532292	-2.75949044383
6.0	3.82265022094	-0.915547487319
6.0	-2.22491839777	-1.53619548287
6.0	4.65580018919	0.567453679332
6.0	-2.80256418298	-0.979292522973
6.0	-3.10205305806	-4.09928013928
6.0	0.736451427875	-3.39665079778
6.0	4.02288958569	-1.85201538548
6.0	-1.79191263914	5.8946550641
6.0	-3.01523505761	-4.02132453953
6.0	4.07417972597	0.373512109168
6.0	2.44041053023	-4.43394507242
6.0	3.25813597904	0.0573162880426
6.0	2.08986137411	2.65349248532
6.0	2.69671925221	-6.13270008124
6.0	-0.232659923136	-1.1494385101
6.0	-1.44090613659	-1.32972016068
6.0	-4.81342214065	3.10557308602
6.0	-3.02864628121	-2.40757975165
6.0	-1.03247120123	-0.98657806423
6.0	0.653338846558	-0.00411082733687
6.0	2.22837173101	-0.298852332704
6.0	0.914830883024	-3.11417216106
6.0	7.04094337236	1.99426983792
6.0	-5.06513699441	2.72938006737
6.0	-2.32369382683	-2.56606932412
6.0	0.314753076244	1.86458382652
6.0	0.627902650159	3.71134564808
6.0	-3.12427459828	1.44694217613
6.0	1.35902459693	0.962739669865
6.0	1.84178519928	0.776986134865
6.0	0.0548115616036	2.96730876042
6.0	2.10181203777	0.802536206387
6.0	-3.51127745663	4.35652512203
6.0	-1.52051908079	-0.00547722173659
6.0	-1.09052217403	2.52594478202
6.0	-3.37630890749	-2.30447553578
6.0	1.66488843622	0.0328429894384
6.0	0.119821960732	-1.11739045488
6.0	-1.07650317386	-3.48860903565
6.0	-7.34572799953	2.43987378318
6.0	-0.460694426523	2.07194295268
6.0	0.37478278504	5.14044344484
6.0	-2.12624080211	1.05814861839
6.0	4.69403677738	1.5637071788
6.0	0.568561313894	3.12452980445
6.0	3.73535162654	-2.83287027854
6.0	0.0266334004265	-0.388271534591
6.0	2.57202424361	-7.36316899632
6.0	-3.00900659385	2.83749534163
6.0	-0.0617615995394	-4.25914269857
6.0	5.21546546658	0.720507264382
6.0	-0.113101378445	-0.819299235479
6.0	-1.65328075915	-0.279286141353
6.0	-0.254413065971	-1.87204940861
6.0	1.31174259086	1.92014006201
6.0	-0.409863794357	1.56065221383
6.0	0.909334194823	1.83465044396
6.0	-2.45119725085	-2.65368720794
6.0	-2.02231808248	1.79797421747
6.0	-1.14393847321	1.93297333976
6.0	-2.23510391109	-2.14229207265
6.0	-2.26122347375	5.75564632746
6.0	1.16885590466	-1.56577618785
6.0	-3.4409569373	0.0824352815384
6.0	-3.02534131442	-1.18830709326
6.0	0.0326954723454	3.29986693123
6.0	0.304813562178	1.37804914716
6.0	-2.75574985189	1.21360362595
6.0	0.12602107968	0.928332083279
6.0	1.5967334911	-1.56311546176
6.0	-0.760916715741	-2.08449577462
6.0	3.12481084727	1.09038769875
6.0	0.233096281726	-3.15126260212
6.0	1.68270048158	-0.22421946445
6.0	0.00680933986754	0.96155432707
6.0	1.5107814863	-4.95184693026
6.0	1.28602830189	-3.35797417756
6.0	1.90333922158	-0.649664276968
6.0	-6.84082429773	-1.61455688275
6.0	-4.7938206375	3.34959121443
6.0	-1.84924763176	-1.26094065763
6.0	1.78787480937	2.71258537799
6.0	-0.861575453714	0.62340003069
6.0	2.54404033205	-1.64374030122
6.0	2.84019904685	-1.8743050787
6.0	-3.99113745664	0.0347150011501
6.0	-1.02611238622	1.1200316683
6.0	3.50289462778	2.32630541033
6.0	1.1371606219	1.083450778
6.0	0.569504076088	3.57342558901
6.0	-2.11026556472	-2.51392814199
6.0	-1.13592811348	-0.774076862579
6.0	1.93931488592	0.35563429611
6.0	2.44852855295	-0.249481272505
6.0	4.06665747264	3.89562841649
6.0	-4.65196554298	0.464954250153
6.0	2.82852650787	-5.36349451397
6.0	-2.62748398787	-2.34473501404
6.0	-2.44712465575	2.950701886
6.0	-4.22117046712	-0.435294476453
6.0	-2.1280982766	0.69560033532
6.0	3.65902127256	1.9353033052
6.0	-0.166180388602	-4.44706810327
6.0	-0.663633119699	0.696604055768
6.0	-0.383237946148	-0.91784385746
6.0	1.17001830579	-4.36833089366
6.0	0.258464882285	-7.65374059605
6.0	-0.258681829088	2.93343842574
6.0	-1.07180366196	0.941262896092
6.0	2.63066504163	2.67142897917
6.0	-2.35816459289	-1.87516362867
6.0	0.613093382263	-2.38050759196
6.0	4.42136380063	-0.923548707014
6.0	1.12127312253	0.339710171183
6.0	1.19675392871	-0.292049373618
6.0	-0.72247255909	-1.17545450632
6.0	-2.42109566729	-0.757304225298
6.0	0.547884623038	1.06870589233
6.0	3.41533604463	-1.15970187329
6.0	-0.172443910279	1.72748371235
6.0	3.01952749895	-2.36206656847
6.0	-0.276543233646	0.392209218347
6.0	-2.7641332364	-1.62350580765
6.0	1.40116720418	1.2963461776
6.0	-0.991744509195	-2.15140463851
6.0	4.00423360831	-4.05230217561
6.0	1.44786964633	0.308429557069
6.0	0.972610787047	0.83670269327
6.0	-1.89635548207	-2.18420309271
6.0	-7.06371371276	-0.615407507254
6.0	-4.9316389476	-1.71855769018
6.0	1.05276192284	-0.31477006115
6.0	-5.22647292694	-2.91740800455
6.0	-2.7925063723	-3.25812853392
6.0	1.87764521034	1.74975004759
6.0	-2.32125712238	-2.19532929499
6.0	2.23363965066	-0.861252943184
6.0	-2.30819849367	2.11275925068
6.0	1.19231242115	1.44845332126
6.0	0.263664725153	3.71187291009
6.0	-2.0947766588	-0.948736225445
6.0	-1.93882727092	-1.277560035
6.0	0.582528341976	0.202041436161
6.0	-3.91934784335	-3.42612845495
6.0	0.065640303244	2.3950919657
6.0	0.107270434845	0.686482002595
6.0	0.334132408379	-2.24858834194
6.0	-0.4173476521	-2.1445112626
6.0	1.07911161561	-1.31761225887
6.0	1.84787482676	2.8730804567
6.0	0.813942104941	-3.4432611149
6.0	-0.268480957881	1.87757471873
6.0	0.637989365599	1.57731732017
6.0	1.86921414073	0.572174849939
6.0	0.951250217949	1.52514385322
6.0	-1.02030622043	-0.0816604133061
6.0	0.953822634266	-0.869137004977
6.0	5.00139352657	3.70980453167
6.0	3.69424128941	-3.23643404536
6.0	-0.787825554719	-0.874263234581
6.0	-2.72697960584	1.17333424733
6.0	0.981682222877	-0.958226781534
6.0	0.80219917678	1.20537997427
6.0	-5.55013400443	0.196614348032
6.0	-0.612151636545	-2.9225798218
6.0	2.62187310876	-1.38558778588
6.0	-2.6333751797	0.604490444004
7.0	0.0478900498611	3.01718774362
7.0	-0.578742491676	-0.392950777974
7.0	-0.151453081781	2.57030285458
7.0	3.69192559734	-2.39627786083
7.0	-1.04355961425	-0.219330302575
7.0	1.89365811322	0.60166764495
7.0	1.6020393523	-3.01995307473
7.0	0.488287115971	1.51615037925
7.0	2.02820562517	-2.05960054667
7.0	-2.34985453434	2.99154150872
7.0	-0.993997282251	4.92202122369
7.0	3.81561678834	3.60397002584
7.0	1.20065754546	0.221830651975
7.0	-5.08644998533	-1.23307043948
7.0	-2.62501820513	-0.830189414015
7.0	5.36609767945	-2.91446861296
7.0	1.76809020438	-3.618825246
7.0	2.89611656798	3.20709874927
7.0	2.13778766441	-0.0970094341844
7.0	-0.663811274674	-3.01723852386
7.0	0.48856499948	2.68356205131
7.0	-0.830666543328	0.838518629528
7.0	-2.75936823037	0.283872746833
7.0	-3.44151790362	2.07970121191
7.0	2.20988775465	1.91361704969
7.0	-1.00102945446	8.55910598272
